numero de sequencia,tempo inicial,tempo final,tamanho
694,1742170866758986500,1742170866759341100,8
695,1742170866760351600,1742170866760675900,8
696,1742170866761682800,1742170866761682800,8
697,1742170866763367300,1742170866763367300,8
698,1742170866765109000,1742170866765109000,8
699,1742170866766803800,1742170866766803800,8
700,1742170866768559500,1742170866771580300,8
701,1742170866770648400,1742170866771580300,8
702,1742170866772586100,1742170866772586100,8
703,1742170866774287400,1742170866774287400,8
704,1742170866776089900,1742170866776089900,8
705,1742170866777868000,1742170866777868000,8
706,1742170866779391700,1742170866779391700,8
707,1742170866781121400,1742170866781121400,8
708,1742170866782879900,1742170866782879900,8
709,1742170866784640500,1742170866787261800,8
710,1742170866786699100,1742170866787717000,8
711,1742170866788710100,1742170866789217700,8
712,1742170866790222900,1742170866790222900,8
713,1742170866791945400,1742170866791945400,8
714,1742170866793717400,1742170866793717400,8
715,1742170866795506000,1742170866795506000,8
716,1742170866797293400,1742170866797293400,8
717,1742170866798827500,1742170866799140200,8
718,1742170866800148800,1742170866801495700,8
719,1742170866802518500,1742170866805071900,8
720,1742170866804043500,1742170866807081200,8
721,1742170866806592000,1742170866808089000,8
722,1742170866808089000,1742170866808089000,8
723,1742170866809611000,1742170866810940700,8
724,1742170866810940700,1742170866812727300,8
725,1742170866812727300,1742170866813077600,8
726,1742170866814086500,1742170866814086500,8
727,1742170866815881000,1742170866815881000,8
728,1742170866817666800,1742170866819984400,8
729,1742170866819191300,1742170866821968300,8
730,1742170866821011900,1742170866823360300,8
731,1742170866822982300,1742170866824367400,8
732,1742170866824367400,1742170866824367400,8
733,1742170866826272800,1742170866826272800,8
734,1742170866827971900,1742170866827971900,8
735,1742170866829501500,1742170866829501500,8
736,1742170866831254200,1742170866831254200,8
737,1742170866833036200,1742170866833036200,8
738,1742170866834788200,1742170866836698900,8
739,1742170866836698900,1742170866838711900,8
740,1742170866838711900,1742170866839218900,8
741,1742170866840228600,1742170866840228600,8
742,1742170866841997400,1742170866841997400,8
743,1742170866843756100,1742170866844307600,8
744,1742170866845318300,1742170866846836900,8
745,1742170866846836900,1742170866848363500,8
746,1742170866848363500,1742170866848895700,8
747,1742170866849909700,1742170866852429600,8
748,1742170866851629800,1742170866855988900,8
749,1742170866854472800,1742170866856953900,8
750,1742170866856498300,1742170866856953900,8
751,1742170866857960800,1742170866857960800,8
752,1742170866859471500,1742170866859471500,8
753,1742170866861183200,1742170866861183200,8
754,1742170866862937300,1742170866863240100,8
755,1742170866864248700,1742170866864248700,8
756,1742170866865966900,1742170866865966900,8
757,1742170866867681700,1742170866870053400,8
758,1742170866869204500,1742170866871577200,8
759,1742170866871073800,1742170866872586600,8
760,1742170866872586600,1742170866872586600,8
761,1742170866874327800,1742170866874327800,8
762,1742170866876495200,1742170866876495200,8
763,1742170866878243800,1742170866878243800,8
764,1742170866879770600,1742170866879770600,8
765,1742170866881518100,1742170866881518100,8
766,1742170866883258600,1742170866883258600,8
767,1742170866885015800,1742170866888024800,8
768,1742170866887000000,1742170866889014200,8
769,1742170866889520800,1742170866889520800,8
770,1742170866891251200,1742170866891552600,8
771,1742170866892559000,1742170866893920100,8
772,1742170866893920100,1742170866894930000,8
773,1742170866895939600,1742170866896535400,8
774,1742170866897550200,1742170866899075700,8
775,1742170866899597800,1742170866900133400,8
776,1742170866901140000,1742170866903594400,8
777,1742170866902614100,1742170866904609300,8
778,1742170866904609300,1742170866906954300,8
779,1742170866906649600,1742170866906954300,8
780,1742170866907959700,1742170866907959700,8
781,1742170866909472800,1742170866909472800,8
782,1742170866911224400,1742170866911224400,8
783,1742170866912983700,1742170866912983700,8
784,1742170866914755800,1742170866914755800,8
785,1742170866916297300,1742170866916297300,8
786,1742170866917968000,1742170866920946200,8
787,1742170866920046200,1742170866920946200,8
788,1742170866921955400,1742170866941228300,8
789,1742170866924382900,1742170866942399100,8
790,1742170866936084200,1742170866944939200,8
791,1742170866940147100,1742170866946977300,8
792,1742170866942399100,1742170866949102900,8
793,1742170866944423400,1742170866958173300,8
794,1742170866945950500,1742170866971784700,8
795,1742170866948575400,1742170866973788700,8
796,1742170866954641300,1742170866983623000,8
797,1742170866970773400,1742170866988203800,8
798,1742170866973366500,1742170866989690800,8
799,1742170866974796700,1742170866990497500,8
800,1742170866976323100,1742170866992110900,8
801,1742170866977681400,1742170866993677800,8
802,1742170866979204800,1742170866994690900,8
803,1742170866980545900,1742170866994690900,8
804,1742170866981888200,1742170866996210100,8
805,1742170866983266400,1742170866996210100,8
806,1742170866988203800,1742170866996210100,8
807,1742170866989690800,1742170866997905900,8
808,1742170866991512600,1742170866998913300,8
809,1742170866993350800,1742170866999750900,8
810,1742170866994690900,1742170867000758600,8
811,1742170866996210100,1742170867012887500,8
812,1742170866997905900,1742170867013542200,8
813,1742170866999420900,1742170867013542200,8
814,1742170867000758600,1742170867014550600,8
815,1742170867007076400,1742170867014550600,8
816,1742170867011605700,1742170867016071900,8
817,1742170867012887500,1742170867016071900,8
818,1742170867014550600,1742170867017826600,8
819,1742170867016071900,1742170867020166500,8
820,1742170867017826600,1742170867021711500,8
821,1742170867019366100,1742170867022198300,8
822,1742170867021184100,1742170867022705500,8
823,1742170867022705500,1742170867022705500,8
824,1742170867024479700,1742170867024479700,8
825,1742170867025993600,1742170867025993600,8
826,1742170867027701200,1742170867027701200,8
827,1742170867029286800,1742170867029286800,8
828,1742170867031054400,1742170867031475700,8
829,1742170867032487800,1742170867032909700,8
830,1742170867033918600,1742170867033918600,8
831,1742170867036741000,1742170867039697600,8
832,1742170867038163300,1742170867041286600,8
833,1742170867040714600,1742170867042295400,8
834,1742170867042295400,1742170867043307100,8
835,1742170867044303200,1742170867044807700,8
836,1742170867045816300,1742170867045816300,8
837,1742170867047598300,1742170867047598300,8
838,1742170867049127700,1742170867050499700,8
839,1742170867050499700,1742170867053663500,8
840,1742170867053052600,1742170867054682600,8
841,1742170867054682600,1742170867056226100,8
842,1742170867057233100,1742170867057233100,8
843,1742170867059324200,1742170867059678000,8
844,1742170867060685000,1742170867060685000,8
845,1742170867062463800,1742170867062846200,8
846,1742170867063851500,1742170867063851500,8
847,1742170867065548400,1742170867065548400,8
848,1742170867067248100,1742170867067248100,8
849,1742170867068849700,1742170867071427800,8
850,1742170867070559100,1742170867071427800,8
851,1742170867072437800,1742170867072789000,8
852,1742170867073793800,1742170867073793800,8
853,1742170867075460500,1742170867075460500,8
854,1742170867077147700,1742170867077147700,8
855,1742170867078994700,1742170867079351800,8
856,1742170867080362400,1742170867082165600,8
857,1742170867081747300,1742170867082165600,8
858,1742170867083171700,1742170867083556500,8
859,1742170867084570000,1742170867089175400,8
860,1742170867088160600,1742170867090362700,8
861,1742170867089705100,1742170867091689700,8
862,1742170867091374000,1742170867092697900,8
863,1742170867092697900,1742170867092697900,8
864,1742170867094411500,1742170867094411500,8
865,1742170867095937200,1742170867095937200,8
866,1742170867097662500,1742170867097662500,8
867,1742170867099229600,1742170867099229600,8
868,1742170867100993900,1742170867100993900,8
869,1742170867102799600,1742170867104712500,8
870,1742170867104712500,1742170867104712500,8
871,1742170867106242400,1742170867106242400,8
872,1742170867107937000,1742170867107937000,8
873,1742170867109454500,1742170867109454500,8
874,1742170867111147100,1742170867111147100,8
875,1742170867112906400,1742170867112906400,8
876,1742170867114669300,1742170867114669300,8
877,1742170867116261600,1742170867116261600,8
878,1742170867118004000,1742170867120060400,8
879,1742170867120060400,1742170867121079400,8
880,1742170867122748800,1742170867122748800,8
881,1742170867124496100,1742170867124496100,8
882,1742170867126037200,1742170867126339600,8
883,1742170867127352600,1742170867127352600,8
884,1742170867128876800,1742170867129430400,8
885,1742170867130440300,1742170867130440300,8
886,1742170867132224100,1742170867134748500,8
887,1742170867134748500,1742170867136786100,8
888,1742170867136786100,1742170867139319000,8
889,1742170867138809000,1742170867139319000,8
890,1742170867140949600,1742170867140949600,8
891,1742170867142690800,1742170867142690800,8
892,1742170867144216200,1742170867144216200,8
893,1742170867145947700,1742170867146250300,8
894,1742170867147255100,1742170867147255100,8
895,1742170867148830100,1742170867148830100,8
896,1742170867150495800,1742170867151849300,8
897,1742170867151849300,1742170867152868000,8
898,1742170867154455800,1742170867154455800,8
899,1742170867156497200,1742170867156497200,8
900,1742170867158229300,1742170867158229300,8
901,1742170867159748900,1742170867159748900,8
902,1742170867161471300,1742170867161471300,8
903,1742170867163271400,1742170867163271400,8
904,1742170867164997200,1742170867164997200,8
905,1742170867166746500,1742170867166746500,8
906,1742170867168531900,1742170867171424600,8
907,1742170867170725400,1742170867171424600,8
908,1742170867172432300,1742170867172432300,8
909,1742170867174128600,1742170867174128600,8
910,1742170867176154700,1742170867176799200,8
911,1742170867177808100,1742170867178816700,8
912,1742170867179904200,1742170867180913600,8
913,1742170867181912900,1742170867181912900,8
914,1742170867183708000,1742170867186550100,8
915,1742170867186550100,1742170867189486200,8
916,1742170867189146200,1742170867190949200,8
917,1742170867190493200,1742170867190949200,8
918,1742170867191960400,1742170867192298800,8
919,1742170867193305700,1742170867193305700,8
920,1742170867195028800,1742170867195028800,8
921,1742170867196811500,1742170867196811500,8
922,1742170867198589300,1742170867199103700,8
923,1742170867200111100,1742170867200111100,8
924,1742170867201842600,1742170867202857100,8
925,1742170867203866400,1742170867204997000,8
926,1742170867205993700,1742170867205993700,8
927,1742170867207728400,1742170867207728400,8
928,1742170867209322800,1742170867209322800,8
929,1742170867211074200,1742170867211074200,8
930,1742170867212840500,1742170867212840500,8
931,1742170867214614300,1742170867214614300,8
932,1742170867216142300,1742170867216142300,8
933,1742170867217941700,1742170867221535700,8
934,1742170867221072300,1742170867223442300,8
935,1742170867222548700,1742170867224453200,8
936,1742170867224453200,1742170867224453200,8
937,1742170867225983600,1742170867227889600,8
938,1742170867227889600,1742170867228901900,8
939,1742170867229927300,1742170867230408500,8
940,1742170867231415400,1742170867231415400,8
941,1742170867233125500,1742170867233125500,8
942,1742170867234810800,1742170867236616800,8
943,1742170867236616800,1742170867238624300,8
944,1742170867238624300,1742170867239130700,8
945,1742170867240138700,1742170867240138700,8
946,1742170867241824500,1742170867241824500,8
947,1742170867243549800,1742170867244094100,8
948,1742170867245100600,1742170867245100600,8
949,1742170867246817200,1742170867246817200,8
950,1742170867248542200,1742170867249082400,8
951,1742170867250090400,1742170867250090400,8
952,1742170867251834900,1742170867254377100,8
953,1742170867254377100,1742170867254377100,8
954,1742170867255884800,1742170867255884800,8
955,1742170867257636300,1742170867257636300,8
956,1742170867259187600,1742170867259187600,8
957,1742170867260924800,1742170867260924800,8
958,1742170867262665700,1742170867262665700,8
959,1742170867264373800,1742170867264373800,8
960,1742170867265927400,1742170867267614800,8
961,1742170867267614800,1742170867270798400,8
962,1742170867270180800,1742170867273167900,8
963,1742170867272844200,1742170867274695800,8
964,1742170867274695800,1742170867276607100,8
965,1742170867276217500,1742170867276607100,8
966,1742170867277614100,1742170867277614100,8
967,1742170867279128300,1742170867279128300,8
968,1742170867280853700,1742170867280853700,8
969,1742170867282600700,1742170867282600700,8
970,1742170867284318400,1742170867287235500,8
971,1742170867286338800,1742170867289096900,8
972,1742170867288794100,1742170867289096900,8
973,1742170867290106400,1742170867290416600,8
974,1742170867291422300,1742170867291422300,8
975,1742170867293101400,1742170867293101400,8
976,1742170867294833900,1742170867294833900,8
977,1742170867296372300,1742170867296372300,8
978,1742170867298083700,1742170867298083700,8
979,1742170867299603000,1742170867299603000,8
